employee_id,title,from_date,to_date
269703,Engineer,1994-08-20,9999-01-01
269717,Staff,1998-01-29,1998-04-11
269719,Senior Staff,2002-03-27,9999-01-01
269719,Staff,1996-03-27,2002-03-27
269723,Staff,1994-12-10,9999-01-01
269731,Engineer,1998-03-11,1998-04-07
269734,Assistant Engineer,1997-01-14,9999-01-01
269738,Senior Engineer,1998-05-04,9999-01-01
269742,Technique Leader,1998-04-07,9999-01-01
269755,Staff,1999-06-26,9999-01-01
269757,Senior Engineer,1998-11-20,9999-01-01
269760,Senior Engineer,1997-08-19,9999-01-01
269761,Engineer,1998-07-13,9999-01-01
269762,Senior Staff,1996-04-30,1998-02-27
269763,Engineer,1999-09-10,9999-01-01
269769,Engineer,1996-05-07,9999-01-01
269781,Staff,1998-06-17,9999-01-01
269794,Engineer,1999-03-21,9999-01-01
269798,Engineer,1994-07-08,2001-07-08
269798,Senior Engineer,2001-07-08,9999-01-01
269803,Senior Staff,1994-04-06,9999-01-01
269804,Engineer,1997-09-29,9999-01-01
269808,Staff,1997-10-17,9999-01-01
269810,Staff,1995-07-05,9999-01-01
269815,Engineer,1995-01-07,2000-01-07
269815,Senior Engineer,2000-01-07,9999-01-01
269823,Assistant Engineer,1996-06-04,9999-01-01
269833,Senior Staff,1997-09-12,1998-10-23
269836,Staff,1997-02-07,9999-01-01
269837,Engineer,1995-10-19,2000-02-25
269840,Staff,2000-01-01,9999-01-01
269850,Engineer,1997-01-22,9999-01-01
269853,Engineer,1996-01-20,9999-01-01
269860,Assistant Engineer,1995-07-06,2002-07-06
269860,Engineer,2002-07-06,9999-01-01
269861,Staff,1995-03-04,1998-05-30
269870,Staff,1998-06-21,9999-01-01
269874,Senior Engineer,1995-05-14,9999-01-01
269886,Senior Engineer,1997-06-18,9999-01-01
269894,Engineer,1994-10-08,1999-10-08
269894,Senior Engineer,1999-10-08,9999-01-01
269898,Staff,2000-02-01,9999-01-01
269900,Engineer,1995-03-17,2002-03-17
269900,Senior Engineer,2002-03-17,9999-01-01
269906,Engineer,1999-05-14,1999-08-10
269907,Assistant Engineer,1997-09-09,9999-01-01
269912,Engineer,1994-12-30,9999-01-01
269932,Engineer,1996-08-17,1999-04-27
269934,Senior Staff,1996-10-13,9999-01-01
269940,Senior Staff,2001-05-14,9999-01-01
269940,Staff,1995-05-15,2001-05-14
269941,Technique Leader,1995-02-23,9999-01-01
269944,Senior Staff,2000-06-19,9999-01-01
269944,Staff,1994-06-20,2000-06-19
269947,Engineer,1999-09-08,9999-01-01
269964,Engineer,1998-11-22,9999-01-01
269973,Assistant Engineer,1994-08-12,9999-01-01
269976,Senior Staff,2002-07-02,9999-01-01
269976,Staff,1994-07-02,2002-07-02
269978,Engineer,1999-12-18,2001-08-02
269983,Staff,1995-06-02,9999-01-01
269989,Engineer,1995-04-03,9999-01-01
269991,Engineer,1996-02-23,9999-01-01
269992,Technique Leader,1994-11-01,9999-01-01
270009,Engineer,1994-06-15,2002-06-15
270009,Senior Engineer,2002-06-15,9999-01-01
270017,Staff,1997-11-24,9999-01-01
270029,Technique Leader,1999-06-03,2001-02-08
270031,Senior Engineer,1995-06-12,9999-01-01
270037,Technique Leader,1999-05-23,9999-01-01
270038,Senior Staff,2001-01-28,9999-01-01
270038,Staff,1995-01-29,2001-01-28
270042,Senior Staff,1996-01-27,9999-01-01
270059,Staff,1994-08-04,1996-10-06
270061,Staff,1999-11-27,9999-01-01
270068,Engineer,1999-04-09,9999-01-01
270070,Senior Staff,1994-12-30,9999-01-01
270079,Staff,1999-08-31,9999-01-01
270081,Engineer,1994-08-28,2000-08-27
270081,Senior Engineer,2000-08-27,9999-01-01
270097,Staff,1999-11-21,9999-01-01
270101,Senior Engineer,1996-06-01,2001-09-26
270102,Staff,1995-05-06,9999-01-01
270107,Engineer,1994-10-09,1999-10-09
270107,Senior Engineer,1999-10-09,9999-01-01
270113,Engineer,1996-04-25,1999-11-07
270116,Staff,1996-10-18,9999-01-01
270119,Staff,1997-10-13,9999-01-01
270135,Engineer,1994-01-25,1994-11-26
270139,Assistant Engineer,1998-10-31,9999-01-01
270143,Engineer,1993-12-28,9999-01-01
270144,Engineer,1996-04-01,9999-01-01
270148,Assistant Engineer,1998-11-04,1998-12-28
270155,Staff,1995-05-05,1999-05-28
270161,Staff,1997-09-20,9999-01-01
270166,Senior Staff,2002-04-06,9999-01-01
270166,Staff,1996-04-06,2002-04-06
270174,Engineer,1997-06-28,9999-01-01
270178,Senior Staff,1998-05-19,9999-01-01
270181,Engineer,1997-10-12,9999-01-01
270192,Technique Leader,1997-07-07,9999-01-01
270195,Staff,1999-11-02,9999-01-01
270197,Staff,1998-11-12,9999-01-01
270198,Staff,1994-11-21,9999-01-01
270200,Staff,1996-09-05,1996-12-08
270201,Engineer,1994-02-07,2000-02-07
270201,Senior Engineer,2000-02-07,9999-01-01
270203,Senior Staff,1999-07-05,9999-01-01
270208,Engineer,1997-01-12,9999-01-01
270209,Engineer,1995-12-25,9999-01-01
270217,Engineer,1993-12-28,2001-12-28
270217,Senior Engineer,2001-12-28,9999-01-01
270227,Senior Staff,1996-04-02,9999-01-01
270230,Engineer,1998-08-02,2001-05-19
270232,Senior Engineer,1996-11-21,9999-01-01
270233,Engineer,1995-04-27,2002-04-27
270233,Senior Engineer,2002-04-27,9999-01-01
270234,Senior Staff,1995-09-08,9999-01-01
270245,Engineer,1997-08-25,9999-01-01
270249,Assistant Engineer,1997-06-28,2002-06-28
270249,Engineer,2002-06-28,9999-01-01
270250,Staff,1996-11-18,9999-01-01
270258,Engineer,1995-03-05,2001-03-04
270258,Senior Engineer,2001-03-04,9999-01-01
270260,Engineer,1995-07-19,2002-07-19
270260,Senior Engineer,2002-07-19,9999-01-01
270266,Staff,1999-01-15,9999-01-01
270269,Engineer,1999-12-10,9999-01-01
270271,Staff,1995-12-24,9999-01-01
270279,Staff,1994-10-30,1999-03-02
270284,Engineer,1994-11-07,9999-01-01
270286,Senior Staff,2002-03-21,9999-01-01
270286,Staff,1997-03-21,2002-03-21
270292,Assistant Engineer,1994-04-21,9999-01-01
270305,Engineer,1996-11-30,1999-08-19
270310,Engineer,1996-03-14,2002-03-14
270310,Senior Engineer,2002-03-14,9999-01-01
270312,Staff,1996-11-04,9999-01-01
270331,Assistant Engineer,1997-04-17,9999-01-01
270333,Engineer,1997-07-22,2002-07-22
270333,Senior Engineer,2002-07-22,9999-01-01
270343,Assistant Engineer,1997-02-23,9999-01-01
270345,Technique Leader,1998-08-02,2000-06-17
270347,Senior Staff,1994-07-01,9999-01-01
270356,Engineer,1995-10-23,9999-01-01
270376,Engineer,1996-10-17,9999-01-01
270377,Assistant Engineer,1999-12-05,9999-01-01
270378,Staff,1993-12-14,9999-01-01
270389,Staff,1996-06-04,9999-01-01
270391,Engineer,1997-03-23,2002-03-23
270391,Senior Engineer,2002-03-23,9999-01-01
270393,Senior Staff,2001-06-09,9999-01-01
270393,Staff,1995-06-10,2001-06-09
270399,Assistant Engineer,1998-08-16,9999-01-01
270403,Staff,1997-10-17,9999-01-01
270406,Senior Staff,2000-03-01,9999-01-01
270406,Staff,1995-03-02,2000-03-01
270421,Engineer,1995-03-23,9999-01-01
270427,Engineer,1995-03-18,9999-01-01
270428,Senior Staff,2001-10-07,9999-01-01
270428,Staff,1994-10-07,2001-10-07
270433,Engineer,1999-02-11,9999-01-01
270439,Staff,1996-02-27,9999-01-01
270462,Assistant Engineer,1998-12-25,9999-01-01
270466,Engineer,1998-05-20,9999-01-01
270468,Senior Staff,1994-11-03,9999-01-01
270477,Engineer,1994-04-25,2000-04-24
270477,Senior Engineer,2000-04-24,9999-01-01
270479,Senior Staff,1999-09-29,2002-07-08
270493,Assistant Engineer,1997-10-08,9999-01-01
270502,Engineer,1997-12-01,9999-01-01
270504,Staff,1998-09-29,9999-01-01
270506,Technique Leader,1996-01-15,1997-01-16
270514,Staff,1994-11-29,9999-01-01
270530,Senior Staff,1998-05-31,9999-01-01
270537,Senior Engineer,1999-06-08,1999-09-25
270542,Staff,1995-12-16,2000-05-08
270549,Staff,1998-08-12,9999-01-01
270555,Engineer,1997-09-06,9999-01-01
270568,Staff,1996-08-16,9999-01-01
270570,Staff,1999-11-12,2001-09-30
270571,Assistant Engineer,1998-05-13,9999-01-01
270582,Engineer,1995-06-23,1996-06-10
270583,Assistant Engineer,1996-08-03,9999-01-01
270588,Engineer,2000-01-24,2001-01-18
270589,Engineer,1998-05-30,9999-01-01
270592,Engineer,1994-05-16,2001-05-16
270592,Senior Engineer,2001-05-16,9999-01-01
270601,Staff,1998-09-19,9999-01-01
270613,Staff,1998-09-27,9999-01-01
270615,Senior Staff,2002-04-14,9999-01-01
270615,Staff,1994-04-14,2002-04-14
270616,Senior Staff,1995-05-16,2000-01-04
270618,Engineer,1997-02-10,9999-01-01
270620,Engineer,1999-07-13,9999-01-01
270624,Engineer,1999-10-10,2000-08-13
270626,Engineer,1995-04-18,9999-01-01
270627,Engineer,1994-02-17,1999-02-17
270627,Senior Engineer,1999-02-17,9999-01-01
270633,Senior Staff,1995-06-04,9999-01-01
270637,Staff,1997-01-12,9999-01-01
270654,Senior Engineer,1998-11-06,9999-01-01
270655,Staff,1997-05-22,9999-01-01
270673,Assistant Engineer,1995-01-23,2000-01-23
270673,Engineer,2000-01-23,9999-01-01
270674,Senior Staff,2001-12-07,9999-01-01
270674,Staff,1996-12-07,2001-12-07
270681,Senior Engineer,1996-08-23,9999-01-01
270683,Engineer,1999-06-06,9999-01-01
270686,Staff,1995-01-31,9999-01-01
270688,Staff,1998-09-11,1999-09-21
270691,Engineer,1997-04-23,9999-01-01
270692,Engineer,1996-10-29,1998-04-09
270699,Staff,1996-05-14,1998-08-08
270701,Engineer,1998-11-24,9999-01-01
270712,Assistant Engineer,1997-01-28,9999-01-01
270713,Engineer,1999-03-20,9999-01-01
270717,Assistant Engineer,1994-10-21,2001-09-08
270719,Staff,1994-09-08,1997-02-20
270729,Staff,1997-09-08,9999-01-01
270731,Technique Leader,1997-06-30,9999-01-01
270739,Staff,1997-01-05,9999-01-01
270741,Senior Engineer,1997-09-21,1998-04-28
270755,Engineer,1994-09-26,9999-01-01
270762,Engineer,1998-12-18,1998-12-26
270767,Senior Engineer,1998-10-10,9999-01-01
270777,Engineer,1995-06-12,2001-06-11
270777,Senior Engineer,2001-06-11,9999-01-01
270796,Engineer,1996-02-21,9999-01-01
270813,Engineer,1996-01-24,9999-01-01
270817,Staff,1999-01-09,9999-01-01
270818,Engineer,1995-11-20,9999-01-01
270824,Senior Staff,2002-07-12,9999-01-01
270824,Staff,1997-07-12,2002-07-12
270839,Engineer,1994-02-16,1996-08-28
270840,Engineer,1995-01-01,2000-01-01
270840,Senior Engineer,2000-01-01,9999-01-01
270858,Engineer,1995-03-19,9999-01-01
270860,Senior Engineer,1998-05-06,9999-01-01
270861,Senior Engineer,1996-10-14,1998-03-09
270864,Engineer,1997-10-19,9999-01-01
270865,Engineer,1997-05-14,9999-01-01
270870,Senior Staff,1995-02-06,9999-01-01
270878,Staff,1996-05-31,1997-10-16
270881,Assistant Engineer,1998-07-23,9999-01-01
270887,Senior Staff,2001-07-03,9999-01-01
270887,Staff,1995-07-04,2001-07-03
270889,Engineer,1994-01-20,2000-01-20
270889,Senior Engineer,2000-01-20,9999-01-01
270892,Senior Engineer,1997-10-19,9999-01-01
270894,Staff,1997-07-21,9999-01-01
270900,Engineer,1994-01-09,9999-01-01
270909,Engineer,1995-12-23,1996-08-19
270916,Senior Staff,1999-11-30,9999-01-01
270916,Staff,1994-11-30,1999-11-30
270918,Engineer,1998-04-02,9999-01-01
270924,Staff,1995-01-05,9999-01-01
270928,Engineer,1998-01-03,9999-01-01
270930,Senior Engineer,1999-01-18,2001-04-11
270933,Engineer,1996-05-14,2001-05-14
270933,Senior Engineer,2001-05-14,9999-01-01
270935,Staff,1998-11-01,9999-01-01
270937,Senior Staff,2000-08-04,9999-01-01
270937,Staff,1994-08-05,2000-08-04
270945,Staff,1997-03-02,9999-01-01
270955,Staff,1998-03-14,1999-07-12
270958,Staff,1997-04-19,9999-01-01
270961,Staff,1998-06-01,9999-01-01
270981,Staff,1999-09-08,9999-01-01
270987,Technique Leader,1996-06-07,9999-01-01
270991,Staff,1999-12-20,9999-01-01
271003,Engineer,1998-04-28,9999-01-01
271004,Engineer,1994-04-09,9999-01-01
271009,Senior Staff,1996-11-17,9999-01-01
271010,Technique Leader,2000-01-07,2000-03-20
271018,Engineer,1997-07-31,1998-04-24
271021,Engineer,1996-02-25,1998-06-20
271026,Staff,1997-05-15,9999-01-01
271028,Senior Engineer,1997-06-27,9999-01-01
271032,Staff,1997-04-06,9999-01-01
271042,Engineer,1996-02-09,9999-01-01
271058,Engineer,1995-02-19,2002-02-15
271061,Senior Staff,2001-05-11,9999-01-01
271061,Staff,1995-05-12,2001-05-11
271069,Senior Engineer,1995-11-10,9999-01-01
271080,Staff,1999-03-13,2002-02-21
271085,Engineer,1994-04-22,2001-04-22
271085,Senior Engineer,2001-04-22,9999-01-01
271091,Staff,1998-09-25,2000-01-15
271105,Staff,2000-01-31,2001-12-29
271106,Engineer,1997-11-30,9999-01-01
271108,Senior Staff,1998-06-29,9999-01-01
271120,Senior Staff,1994-05-08,9999-01-01
271125,Staff,2000-01-10,9999-01-01
271126,Staff,1997-02-23,9999-01-01
271151,Staff,1996-09-04,9999-01-01
271163,Senior Staff,1995-10-24,9999-01-01
271164,Engineer,1997-02-22,1997-04-07
271170,Engineer,1997-04-01,9999-01-01
271171,Senior Engineer,1998-07-09,2001-08-31
271176,Staff,1999-04-11,9999-01-01
271195,Staff,1995-12-08,9999-01-01
271197,Senior Engineer,1995-08-31,9999-01-01
271209,Staff,1997-01-31,9999-01-01
271213,Staff,1996-10-06,1998-02-21
271216,Assistant Engineer,1997-06-19,9999-01-01
271219,Engineer,1994-11-07,9999-01-01
271222,Senior Engineer,1999-04-22,2000-07-29
271223,Senior Staff,1999-06-20,9999-01-01
271223,Staff,1994-06-20,1999-06-20
271225,Staff,1998-09-12,9999-01-01
271242,Senior Engineer,1996-03-09,9999-01-01
271244,Engineer,1999-11-06,2000-01-29
271250,Engineer,1999-05-04,9999-01-01
271268,Engineer,1996-02-08,2001-02-07
271268,Senior Engineer,2001-02-07,9999-01-01
271279,Engineer,1996-01-04,2001-01-03
271279,Senior Engineer,2001-01-03,9999-01-01
271289,Staff,1999-12-04,2000-11-04
271323,Engineer,1995-06-05,2001-06-04
271323,Senior Engineer,2001-06-04,9999-01-01
271333,Staff,1996-03-18,9999-01-01
271338,Engineer,1995-11-21,9999-01-01
271340,Assistant Engineer,1995-12-16,2001-12-15
271340,Engineer,2001-12-15,9999-01-01
271342,Staff,1999-03-31,9999-01-01
271345,Technique Leader,1995-07-15,9999-01-01
271346,Staff,1998-04-02,9999-01-01
271348,Senior Engineer,1999-06-19,9999-01-01
271358,Technique Leader,1997-08-05,1997-12-14
271362,Engineer,1995-03-18,9999-01-01
271377,Staff,1996-04-11,2001-08-08
271379,Staff,1998-08-05,9999-01-01
271381,Staff,1993-12-17,1998-11-14
271397,Technique Leader,1996-01-05,9999-01-01
271398,Staff,1995-08-29,1996-01-06
271409,Engineer,1996-08-16,9999-01-01
271410,Senior Staff,2001-06-21,9999-01-01
271410,Staff,1994-06-21,2001-06-21
271412,Senior Engineer,1995-07-13,1998-09-13
271419,Engineer,1994-10-08,1994-11-30
271431,Engineer,1998-10-17,9999-01-01
271435,Engineer,1998-05-25,2000-10-06
271438,Engineer,1994-10-16,1996-12-22
271444,Engineer,1999-11-25,9999-01-01
271455,Staff,1996-07-22,9999-01-01
271457,Senior Engineer,1999-04-08,9999-01-01
271462,Staff,1997-03-04,9999-01-01
271467,Engineer,1995-02-02,2001-06-03
271483,Senior Staff,2002-05-21,9999-01-01
271483,Staff,1997-05-21,2002-05-21
271487,Engineer,1998-03-10,2001-08-21
271492,Senior Staff,1997-08-06,9999-01-01
271509,Engineer,2000-01-16,2001-12-31
271511,Engineer,1998-06-19,9999-01-01
271513,Senior Staff,1994-06-08,9999-01-01
271514,Senior Staff,1999-05-04,9999-01-01
271514,Staff,1994-05-04,1999-05-04
271515,Senior Staff,2000-10-14,9999-01-01
271515,Staff,1994-10-15,2000-10-14
271519,Engineer,1997-11-22,9999-01-01
271521,Staff,1995-09-23,1997-08-24
271525,Technique Leader,1998-12-10,1999-10-18
271552,Engineer,1996-12-20,1996-12-24
271562,Engineer,1994-12-26,9999-01-01
271567,Staff,1995-08-24,9999-01-01
271570,Staff,1995-10-14,9999-01-01
271591,Assistant Engineer,1996-04-15,2001-04-15
271591,Engineer,2001-04-15,9999-01-01
271600,Staff,1997-03-16,1999-08-07
271601,Engineer,1995-04-27,9999-01-01
271623,Staff,1998-06-02,9999-01-01
271639,Senior Engineer,1995-10-14,9999-01-01
271647,Senior Staff,1999-12-09,9999-01-01
271647,Staff,1994-12-09,1999-12-09
271655,Staff,1998-03-01,9999-01-01
271659,Engineer,1994-03-26,1999-03-26
271659,Senior Engineer,1999-03-26,9999-01-01
271663,Senior Engineer,1997-05-31,9999-01-01
271664,Senior Staff,1999-09-10,9999-01-01
271665,Staff,1995-02-01,9999-01-01
271670,Engineer,1999-03-14,9999-01-01
271677,Engineer,1994-09-19,9999-01-01
271681,Technique Leader,1997-09-09,9999-01-01
271683,Senior Staff,2002-02-01,9999-01-01
271683,Staff,1997-02-01,2002-02-01
271685,Senior Engineer,1999-02-20,9999-01-01
271686,Senior Staff,1998-10-19,9999-01-01
271687,Engineer,1998-06-20,9999-01-01
271714,Assistant Engineer,1994-02-06,2000-02-06
271714,Engineer,2000-02-06,9999-01-01
271721,Assistant Engineer,1998-02-20,9999-01-01
271729,Engineer,1997-05-11,1998-04-08
271731,Assistant Engineer,1994-08-14,9999-01-01
271741,Staff,1995-12-20,9999-01-01
271742,Staff,1995-08-23,9999-01-01
271743,Senior Engineer,1994-01-20,9999-01-01
271746,Senior Engineer,1998-07-26,9999-01-01
271747,Assistant Engineer,1999-11-09,2000-05-24
271753,Senior Staff,1998-03-21,9999-01-01
271755,Staff,1996-05-15,9999-01-01
271768,Engineer,1998-05-12,9999-01-01
271779,Engineer,1996-03-23,2001-10-28
271794,Senior Staff,1998-08-10,9999-01-01
271799,Staff,1995-11-16,9999-01-01
271818,Senior Staff,2000-04-05,9999-01-01
271818,Staff,1994-04-06,2000-04-05
271820,Engineer,1998-12-15,9999-01-01
271822,Senior Engineer,1994-01-07,2001-05-07
271832,Engineer,1997-12-01,2002-03-14
271839,Senior Engineer,1997-02-22,2000-03-26
271840,Senior Staff,2000-06-28,9999-01-01
271840,Staff,1995-06-29,2000-06-28
271841,Engineer,1995-03-12,9999-01-01
271842,Staff,1999-01-08,9999-01-01
271845,Engineer,1994-09-22,1998-08-26
271851,Engineer,1995-01-20,2001-02-11
271855,Senior Engineer,1994-01-09,1998-03-31
271858,Technique Leader,1998-12-26,9999-01-01
271859,Staff,1996-02-22,9999-01-01
271861,Staff,1995-07-23,1999-08-28
271864,Senior Engineer,1994-12-10,9999-01-01
271871,Engineer,1996-08-14,9999-01-01
271874,Staff,1995-07-12,9999-01-01
271879,Engineer,1997-08-12,9999-01-01
271892,Staff,1994-02-11,9999-01-01
271903,Staff,1995-06-11,9999-01-01
271912,Staff,1999-07-29,9999-01-01
271931,Staff,1998-06-12,9999-01-01
271932,Engineer,1999-05-08,2002-01-02
271944,Senior Engineer,1997-04-06,9999-01-01
271954,Senior Staff,1998-09-27,9999-01-01
271977,Engineer,1997-05-08,9999-01-01
271979,Senior Engineer,1994-02-26,9999-01-01
271989,Senior Staff,2002-02-02,9999-01-01
271989,Staff,1996-02-03,2002-02-02
272000,Senior Staff,2001-02-10,9999-01-01
272000,Staff,1996-02-11,2001-02-10
272004,Engineer,1999-05-22,9999-01-01
272017,Staff,1999-07-13,9999-01-01
272026,Engineer,1995-08-21,1999-11-22
272029,Staff,1997-10-28,9999-01-01
272030,Staff,1995-06-16,9999-01-01
272031,Engineer,1996-02-25,9999-01-01
272037,Senior Staff,2000-03-10,9999-01-01
272037,Staff,1994-03-11,2000-03-10
272041,Senior Staff,2001-06-21,9999-01-01
272041,Staff,1994-06-21,2001-06-21
272049,Staff,1999-10-15,9999-01-01
272050,Engineer,1994-05-15,1997-06-19
272054,Staff,1999-08-04,9999-01-01
272058,Senior Engineer,1996-10-29,2001-11-03
272059,Engineer,1997-07-22,9999-01-01
272061,Staff,1999-04-25,9999-01-01
272063,Staff,1996-01-22,9999-01-01
272067,Staff,1999-01-24,1999-02-12
272074,Staff,1997-06-07,9999-01-01
272079,Assistant Engineer,1996-09-20,9999-01-01
272084,Engineer,1996-01-01,9999-01-01
272095,Senior Staff,2000-04-04,9999-01-01
272095,Staff,1994-04-05,2000-04-04
272114,Staff,1997-03-07,9999-01-01
272115,Engineer,1999-02-24,2000-05-19
272129,Senior Engineer,1996-11-09,9999-01-01
272132,Senior Staff,1997-12-15,2000-10-12
272145,Engineer,1995-06-03,2002-06-03
272145,Senior Engineer,2002-06-03,9999-01-01
272147,Senior Staff,2000-09-21,9999-01-01
272147,Staff,1994-09-22,2000-09-21
272152,Staff,1999-08-22,9999-01-01
272159,Senior Staff,1997-07-04,9999-01-01
272161,Senior Staff,1998-05-12,9999-01-01
272167,Senior Engineer,1999-12-07,9999-01-01
272173,Engineer,1995-12-02,9999-01-01
272183,Senior Engineer,1997-01-17,9999-01-01
272193,Senior Engineer,1995-05-22,9999-01-01
272196,Assistant Engineer,1994-02-08,2002-02-08
272196,Engineer,2002-02-08,9999-01-01
272200,Senior Staff,1994-12-04,9999-01-01
272202,Staff,1996-09-05,9999-01-01
272209,Senior Staff,1997-02-06,9999-01-01
272212,Senior Staff,2000-08-13,9999-01-01
272212,Staff,1995-08-14,2000-08-13
272216,Senior Engineer,1999-11-17,9999-01-01
272235,Senior Staff,2000-01-22,9999-01-01
272237,Assistant Engineer,1999-01-09,9999-01-01
272238,Engineer,1997-06-11,9999-01-01
272249,Engineer,1999-10-13,2001-09-21
272250,Senior Staff,1996-05-10,9999-01-01
272270,Staff,1995-09-26,1997-11-17
272271,Engineer,1996-01-24,9999-01-01
272274,Senior Staff,1998-04-21,9999-01-01
272284,Senior Engineer,1997-09-02,9999-01-01
272297,Senior Staff,2001-01-06,2001-01-27
272297,Staff,1995-01-07,2001-01-06
272300,Engineer,1993-12-12,1998-12-12
272300,Senior Engineer,1998-12-12,9999-01-01
272301,Engineer,1999-07-17,9999-01-01
272303,Senior Staff,1999-08-23,9999-01-01
272305,Senior Staff,1995-03-09,9999-01-01
272313,Engineer,1997-01-17,9999-01-01
272325,Senior Engineer,1997-09-06,9999-01-01
272330,Staff,1995-09-30,9999-01-01
272347,Engineer,1996-02-28,9999-01-01
272357,Staff,1994-06-07,1999-10-16
272359,Technique Leader,1994-11-24,9999-01-01
272366,Staff,1998-12-09,9999-01-01
272373,Senior Engineer,1994-03-16,9999-01-01
272377,Engineer,1995-05-30,2001-05-29
272377,Senior Engineer,2001-05-29,9999-01-01
272379,Engineer,1999-02-20,9999-01-01
272382,Senior Engineer,1999-10-18,9999-01-01
272389,Senior Staff,1994-02-19,9999-01-01
272392,Engineer,1997-04-01,9999-01-01
272394,Senior Engineer,1999-12-31,2002-01-14
272396,Senior Engineer,1999-05-24,9999-01-01
272398,Assistant Engineer,1999-07-20,2002-07-09
272408,Senior Staff,1996-02-22,1997-01-20
272411,Senior Engineer,1999-09-23,9999-01-01
272415,Engineer,1995-12-29,2000-12-28
272415,Senior Engineer,2000-12-28,2002-05-23
