employee_id,department_id,from_date,to_date
257153,d004,1998-01-31,1998-02-12
257153,d009,1998-02-12,1998-04-18
257173,d004,1997-01-26,9999-01-01
257210,d007,1998-05-27,1998-10-17
257222,d007,1999-03-29,9999-01-01
257228,d005,1999-11-03,1999-12-11
257295,d005,1997-08-06,9999-01-01
257298,d006,1999-07-20,9999-01-01
257310,d003,1998-09-22,2002-01-23
257312,d001,1996-09-22,9999-01-01
257318,d001,1997-05-09,9999-01-01
257339,d005,1996-07-06,9999-01-01
257343,d005,1999-09-12,9999-01-01
257371,d001,1997-08-24,2000-02-12
257383,d009,1997-02-10,9999-01-01
257400,d009,1998-08-04,9999-01-01
257418,d007,1996-12-08,9999-01-01
257420,d001,1996-12-27,9999-01-01
257452,d003,1998-12-11,2000-06-22
257462,d001,1999-01-19,2001-05-06
257462,d009,2001-05-06,9999-01-01
257507,d001,1999-03-17,9999-01-01
257507,d003,1997-05-04,1999-03-17
257524,d008,1999-04-15,9999-01-01
257562,d001,1996-12-23,9999-01-01
257568,d008,1999-07-13,9999-01-01
257593,d006,1999-02-06,9999-01-01
257614,d001,2001-01-10,9999-01-01
257614,d007,1997-07-11,2001-01-10
257649,d005,1996-08-15,1998-01-09
257657,d005,1999-11-28,9999-01-01
257691,d006,2000-01-16,9999-01-01
257715,d007,1997-01-01,9999-01-01
257716,d003,1997-12-11,9999-01-01
257738,d004,1998-05-25,9999-01-01
257840,d009,1998-12-15,9999-01-01
257843,d004,1997-07-16,9999-01-01
257843,d005,1996-08-13,1997-07-16
257874,d007,1997-07-29,9999-01-01
257894,d007,1999-02-06,9999-01-01
257933,d004,1997-10-23,9999-01-01
257950,d009,1999-07-26,2001-11-07
257956,d007,1999-04-21,9999-01-01
257969,d009,1997-01-17,2002-01-05
258002,d005,1997-08-25,9999-01-01
258007,d004,1997-03-25,9999-01-01
258018,d007,1998-03-07,9999-01-01
258035,d003,1997-02-11,9999-01-01
258076,d007,1996-11-14,9999-01-01
258081,d004,1998-03-04,9999-01-01
258091,d004,1997-04-10,9999-01-01
258093,d005,1998-04-29,9999-01-01
258106,d005,1999-06-04,9999-01-01
258115,d005,1998-10-03,2002-01-10
258136,d008,1998-05-14,9999-01-01
258150,d005,1998-06-03,9999-01-01
258160,d005,1998-02-05,9999-01-01
258184,d007,1997-06-06,2000-01-21
258200,d005,1997-12-31,9999-01-01
258208,d002,1999-06-22,2002-02-08
258208,d007,2002-02-08,9999-01-01
258251,d003,1998-10-02,2001-03-31
258305,d005,1996-10-22,2002-04-25
258313,d005,1999-02-26,9999-01-01
258320,d005,1998-12-24,1999-02-18
258323,d009,1999-08-03,9999-01-01
258338,d008,1998-05-07,9999-01-01
258348,d004,1997-04-30,9999-01-01
258360,d005,1997-12-03,9999-01-01
258361,d002,1997-10-08,2002-06-27
258367,d009,1998-12-03,9999-01-01
258391,d005,1996-12-21,9999-01-01
258392,d004,2000-01-01,2000-07-28
258392,d006,2000-07-28,9999-01-01
258403,d004,1999-12-05,2002-05-26
258403,d006,2002-05-26,9999-01-01
258404,d005,1997-08-02,9999-01-01
258406,d009,1998-11-03,9999-01-01
258430,d004,1996-08-20,1997-02-01
258430,d005,1996-07-29,1996-08-20
258449,d004,1999-09-05,9999-01-01
258459,d007,1999-11-21,9999-01-01
258463,d004,1997-11-08,9999-01-01
258467,d005,1998-03-07,2001-04-10
258467,d008,2001-04-10,9999-01-01
258483,d006,1997-08-17,9999-01-01
258498,d001,1997-06-02,2000-05-23
258503,d007,1999-09-12,9999-01-01
258509,d001,2000-01-25,2000-09-29
258535,d005,1997-06-18,2000-10-21
258573,d001,1998-06-13,9999-01-01
258601,d004,1999-05-21,9999-01-01
258616,d006,1998-05-01,2001-09-07
258619,d004,1998-07-25,9999-01-01
258701,d005,1998-06-17,9999-01-01
258705,d004,1997-02-14,1997-03-04
258705,d009,1997-03-04,2000-03-13
258711,d007,1999-01-26,9999-01-01
258720,d004,1997-11-03,9999-01-01
258735,d001,1996-11-11,9999-01-01
258738,d005,1998-01-09,9999-01-01
258775,d007,1999-03-20,9999-01-01
258837,d005,1996-12-01,2000-01-26
258837,d008,2000-01-26,2000-12-22
258866,d005,1997-06-16,9999-01-01
258879,d002,1997-06-23,9999-01-01
258886,d005,1997-02-24,9999-01-01
258887,d001,1998-06-23,9999-01-01
258899,d001,1997-08-09,1997-09-17
258899,d007,1997-05-22,1997-08-09
258949,d005,1997-02-12,1998-07-01
258954,d009,1999-07-28,9999-01-01
258982,d003,1997-03-30,9999-01-01
259046,d004,1996-07-13,9999-01-01
259064,d009,1999-11-17,9999-01-01
259093,d002,1996-08-25,9999-01-01
259100,d002,1997-05-16,9999-01-01
259105,d008,1997-08-25,1998-07-26
259110,d004,1999-12-31,9999-01-01
259141,d005,1998-03-09,9999-01-01
259156,d004,1999-08-20,9999-01-01
259175,d005,1996-09-13,9999-01-01
259186,d005,1999-10-05,2001-11-13
259195,d001,1998-12-04,2002-05-24
259222,d005,1999-01-02,1999-08-21
259234,d005,1998-01-14,9999-01-01
259244,d008,1999-07-18,9999-01-01
259254,d005,1996-08-21,9999-01-01
259266,d004,1997-06-27,2001-10-23
259267,d005,1999-06-03,9999-01-01
259269,d005,1997-02-06,9999-01-01
259288,d005,1998-05-04,9999-01-01
259293,d003,1996-12-23,9999-01-01
259296,d004,1999-04-22,9999-01-01
259315,d005,1997-02-14,9999-01-01
259348,d001,1998-10-15,9999-01-01
259351,d007,1996-09-29,9999-01-01
259359,d005,1999-12-14,9999-01-01
259401,d007,1997-09-07,9999-01-01
259403,d005,1996-12-18,9999-01-01
259441,d007,1998-03-29,9999-01-01
259444,d001,1998-12-09,9999-01-01
259472,d003,1998-01-15,9999-01-01
259484,d008,1999-09-02,9999-01-01
259495,d005,1998-11-10,2000-02-24
259560,d004,1998-07-29,9999-01-01
259588,d004,1998-09-14,9999-01-01
259608,d005,1996-10-20,9999-01-01
259638,d005,1998-07-07,9999-01-01
259653,d004,1999-08-11,2002-01-05
259719,d005,1997-07-10,2000-04-20
259729,d003,1998-03-09,9999-01-01
259743,d002,1999-10-24,1999-11-09
259754,d007,1999-05-24,9999-01-01
259797,d001,1996-10-13,9999-01-01
259814,d007,1997-04-16,9999-01-01
259831,d004,1999-03-22,9999-01-01
259836,d004,1999-04-17,9999-01-01
259852,d004,1996-09-28,1998-11-11
259925,d005,1998-07-29,9999-01-01
259927,d002,1998-08-02,9999-01-01
259962,d004,1996-10-11,9999-01-01
259970,d005,1996-10-03,9999-01-01
259982,d005,1997-06-23,9999-01-01
259996,d004,1998-05-30,9999-01-01
260013,d001,2000-01-01,9999-01-01
260025,d009,1997-09-19,9999-01-01
260045,d007,1997-01-30,9999-01-01
260051,d004,1996-11-11,9999-01-01
260052,d004,1999-08-26,1999-09-08
260091,d005,1998-11-27,9999-01-01
260098,d005,1996-10-01,1997-04-27
260098,d008,1997-04-27,9999-01-01
260130,d002,1997-06-06,9999-01-01
260160,d004,1999-02-04,9999-01-01
260164,d005,1997-04-25,1999-04-25
260192,d007,1997-11-06,9999-01-01
260200,d001,1997-09-11,1997-11-10
260200,d007,1997-11-10,1998-02-20
260204,d005,1999-06-23,9999-01-01
260207,d005,1999-08-24,2001-03-09
260237,d004,1999-07-16,9999-01-01
260259,d009,1997-03-29,9999-01-01
260279,d004,1998-09-11,2001-01-15
260279,d006,2001-01-15,2002-01-22
260306,d004,1996-12-09,1999-09-27
260309,d001,1999-10-06,9999-01-01
260340,d005,1998-06-13,9999-01-01
260341,d006,1999-12-14,9999-01-01
260404,d007,1996-11-10,9999-01-01
260428,d004,1998-09-29,9999-01-01
260432,d005,1997-03-07,9999-01-01
260444,d004,1996-10-01,9999-01-01
260458,d004,2000-01-31,9999-01-01
260458,d005,1998-02-17,2000-01-31
260480,d007,1999-02-23,2000-07-02
260526,d008,1997-04-30,1998-12-05
260528,d007,1998-08-05,9999-01-01
260535,d003,1999-01-01,1999-12-27
260539,d001,1998-01-05,9999-01-01
260566,d004,1996-08-05,9999-01-01
260584,d005,1999-09-12,9999-01-01
260604,d005,1996-10-01,9999-01-01
260610,d007,1998-05-22,9999-01-01
260688,d007,1996-12-17,9999-01-01
260743,d006,1999-05-31,2000-07-04
260760,d004,1996-07-05,9999-01-01
260770,d007,1998-01-23,9999-01-01
260780,d005,1998-09-26,1999-12-11
260784,d004,2001-10-24,2002-03-22
260784,d005,1997-03-19,2001-10-24
260811,d005,1998-05-11,9999-01-01
260827,d005,1996-11-26,9999-01-01
260839,d001,1997-09-14,9999-01-01
260876,d003,1997-03-21,9999-01-01
260883,d005,1997-05-13,1997-08-13
260892,d002,1999-12-12,9999-01-01
260898,d004,1999-04-07,9999-01-01
260908,d004,1999-12-12,9999-01-01
260919,d005,1998-11-05,9999-01-01
260937,d004,1997-09-12,9999-01-01
260946,d009,1997-06-27,9999-01-01
260950,d002,1998-09-24,9999-01-01
260959,d005,1997-09-26,9999-01-01
260960,d002,1997-11-02,2000-12-30
261001,d007,1996-08-09,9999-01-01
261038,d007,1998-11-03,9999-01-01
261044,d005,1998-02-02,9999-01-01
261059,d004,2000-01-09,9999-01-01
261062,d001,1997-08-21,9999-01-01
261066,d004,1999-04-06,9999-01-01
261124,d005,1999-11-30,2001-12-03
261124,d008,2001-12-03,9999-01-01
261129,d004,1997-01-29,2000-08-06
261134,d007,1998-11-14,1998-11-27
261134,d009,1998-11-27,9999-01-01
261171,d005,1997-03-23,2002-07-19
261176,d009,1997-06-20,9999-01-01
261200,d008,1999-09-30,9999-01-01
261222,d008,1999-08-16,9999-01-01
261250,d004,1999-03-09,9999-01-01
261264,d004,2000-12-27,9999-01-01
261264,d008,1997-01-13,2000-12-27
261308,d005,1997-06-02,9999-01-01
261323,d005,1999-10-30,9999-01-01
261353,d006,1996-11-05,9999-01-01
261388,d004,1998-05-11,9999-01-01
261395,d007,1997-09-03,9999-01-01
261400,d007,1999-04-05,9999-01-01
261429,d005,1999-11-26,2000-04-20
261430,d005,1998-10-11,9999-01-01
261434,d005,1999-04-02,2000-02-07
261435,d004,1999-02-11,9999-01-01
261435,d009,1998-05-02,1999-02-11
261461,d002,1997-11-22,2000-12-25
261483,d007,1999-04-12,9999-01-01
261494,d004,1997-09-30,9999-01-01
261508,d007,1998-07-13,9999-01-01
261539,d004,1999-07-14,2002-06-08
261605,d005,1998-10-09,9999-01-01
261614,d005,1998-10-21,2002-05-09
261617,d004,1998-03-04,2000-08-11
261617,d009,2000-08-11,9999-01-01
261631,d005,1998-02-23,9999-01-01
261647,d007,1998-03-05,9999-01-01
261658,d005,1998-05-26,9999-01-01
261666,d001,1998-08-25,1998-11-03
261666,d007,1998-11-03,9999-01-01
261706,d005,1998-12-16,9999-01-01
261756,d001,1998-04-13,1999-01-27
261756,d009,1999-01-27,9999-01-01
261770,d007,1999-09-07,9999-01-01
261787,d004,2000-01-06,9999-01-01
261807,d004,1997-08-11,9999-01-01
261833,d009,1996-09-19,9999-01-01
261857,d002,1997-08-09,9999-01-01
261891,d009,1997-05-25,1998-11-26
261896,d001,1999-08-30,9999-01-01
261898,d006,1999-11-26,9999-01-01
261938,d005,1999-03-16,9999-01-01
261956,d005,1996-09-11,9999-01-01
261994,d004,1997-04-05,9999-01-01
261995,d005,1996-10-15,2001-12-19
262001,d001,1997-11-29,9999-01-01
262009,d005,1998-01-15,1998-10-27
262009,d009,1996-12-11,1998-01-15
262068,d007,1999-10-22,9999-01-01
262102,d005,1998-03-19,9999-01-01
262120,d005,1997-05-18,9999-01-01
262134,d007,1999-02-02,2001-01-22
262140,d007,1998-01-07,1998-09-30
262140,d009,1998-09-30,9999-01-01
262152,d003,2000-01-21,9999-01-01
262166,d003,1998-12-19,2001-02-21
262199,d008,1996-08-17,9999-01-01
262253,d004,1997-06-10,9999-01-01
262308,d001,1998-02-11,1998-12-19
262308,d007,1996-07-21,1998-02-11
262335,d008,1999-09-15,9999-01-01
262338,d005,1999-05-09,2000-12-04
262338,d008,2000-12-04,9999-01-01
262366,d002,1997-09-05,9999-01-01
262393,d004,2002-03-14,9999-01-01
262393,d005,1997-01-15,2002-03-14
262409,d005,1996-12-05,9999-01-01
262438,d004,1996-10-04,1997-01-17
262459,d007,1997-10-22,9999-01-01
262469,d007,1998-03-11,9999-01-01
262474,d004,1996-09-03,9999-01-01
262490,d005,1999-06-01,9999-01-01
262544,d007,1997-09-04,9999-01-01
262556,d004,1996-10-25,9999-01-01
262584,d005,1998-11-12,9999-01-01
262587,d007,1997-12-17,9999-01-01
262593,d002,1998-04-09,9999-01-01
262599,d004,1996-08-31,9999-01-01
262609,d001,1999-11-14,9999-01-01
262612,d004,2002-01-13,9999-01-01
262612,d009,1999-11-09,2002-01-13
262620,d004,2002-06-01,9999-01-01
262620,d006,1999-09-11,2002-06-01
262628,d004,1999-06-15,2002-06-10
262628,d009,2002-06-10,9999-01-01
262642,d008,1999-11-11,9999-01-01
262703,d003,1997-08-17,9999-01-01
262745,d005,1997-03-29,1998-04-07
262752,d005,1997-12-12,9999-01-01
262797,d004,1998-11-02,9999-01-01
262820,d003,1999-03-30,9999-01-01
262871,d004,2001-06-04,9999-01-01
262871,d005,1998-08-26,2001-06-04
262885,d005,1998-07-15,9999-01-01
262901,d002,1997-08-16,9999-01-01
262908,d007,1996-12-16,9999-01-01
262964,d009,1999-08-25,9999-01-01
262966,d004,1996-12-18,2001-09-10
262966,d009,2001-09-10,9999-01-01
262995,d005,1999-02-05,9999-01-01
263021,d001,1999-07-21,9999-01-01
263030,d002,1998-09-08,9999-01-01
263072,d004,1999-01-03,9999-01-01
263114,d004,2000-05-24,9999-01-01
263114,d008,1999-11-12,2000-05-24
263125,d004,1999-05-11,9999-01-01
263125,d005,1997-09-16,1999-05-11
263135,d006,1998-02-12,9999-01-01
263153,d003,1996-10-21,9999-01-01
263175,d005,1997-09-22,9999-01-01
263193,d004,2001-07-06,9999-01-01
263193,d005,1997-08-29,2001-07-06
263200,d006,1996-12-16,9999-01-01
263224,d007,1999-10-28,9999-01-01
263229,d007,1997-04-13,1998-09-23
263277,d004,1997-09-11,9999-01-01
263284,d005,1997-07-12,2001-10-23
263299,d005,1997-12-01,1998-08-17
263304,d005,1996-12-21,9999-01-01
263311,d007,1999-12-20,9999-01-01
263327,d005,1999-01-29,9999-01-01
263333,d004,1998-12-13,9999-01-01
263421,d004,1996-12-08,1997-03-24
263421,d006,1997-03-24,1999-11-01
263445,d003,1996-07-10,9999-01-01
263487,d004,2000-06-18,9999-01-01
263487,d008,1998-12-06,2000-06-18
263488,d001,1998-07-16,9999-01-01
263539,d005,1997-09-03,9999-01-01
263549,d002,1997-05-04,2000-02-17
263568,d004,1996-09-14,1997-06-21
263570,d008,1998-11-21,9999-01-01
263575,d005,1996-07-08,1998-10-04
263575,d008,1998-10-04,9999-01-01
263579,d004,1997-08-11,9999-01-01
263593,d005,1998-03-13,9999-01-01
263597,d005,1998-04-16,9999-01-01
263631,d005,1998-01-25,9999-01-01
263637,d005,1998-07-30,9999-01-01
263674,d004,1996-12-09,9999-01-01
263688,d007,1998-02-17,9999-01-01
263690,d001,1999-11-17,2001-03-10
263690,d007,2001-03-10,9999-01-01
263718,d003,2000-01-20,9999-01-01
263721,d004,1999-06-12,2000-11-14
263725,d004,1996-09-17,9999-01-01
263751,d002,1997-02-24,9999-01-01
263808,d004,1998-05-01,9999-01-01
263817,d002,1996-12-27,9999-01-01
263837,d004,1997-01-17,9999-01-01
263866,d007,1997-12-23,9999-01-01
263873,d005,1999-09-19,2001-02-15
263889,d005,1998-06-08,9999-01-01
263909,d004,1997-09-12,9999-01-01
263916,d004,1997-08-27,9999-01-01
263937,d009,1996-08-28,9999-01-01
263978,d005,1997-03-21,9999-01-01
263994,d005,1999-12-06,9999-01-01
264041,d008,1998-11-24,9999-01-01
264070,d001,1997-09-12,1998-02-19
264070,d007,1998-02-19,9999-01-01
264073,d004,1999-09-06,9999-01-01
264103,d004,1999-09-27,9999-01-01
264109,d004,1998-08-19,2001-04-28
264143,d003,1997-03-12,9999-01-01
264145,d005,1999-07-01,2001-01-22
264221,d004,1998-08-17,9999-01-01
264237,d007,1998-06-05,9999-01-01
264255,d006,1997-03-10,9999-01-01
264276,d002,1999-01-16,9999-01-01
264294,d005,1997-12-21,9999-01-01
264297,d005,1998-06-26,9999-01-01
264325,d007,1997-11-05,9999-01-01
264337,d007,1996-10-16,9999-01-01
264341,d007,1998-12-12,9999-01-01
264359,d002,1999-04-14,9999-01-01
264378,d005,1999-07-16,9999-01-01
264381,d009,1996-09-17,9999-01-01
264391,d005,1998-06-13,9999-01-01
264392,d009,1999-10-04,9999-01-01
264425,d005,1996-12-27,9999-01-01
264481,d008,1997-12-30,9999-01-01
264503,d007,1997-06-25,9999-01-01
264509,d004,1999-09-30,9999-01-01
264517,d005,1998-08-06,2001-04-14
264521,d005,1999-10-09,9999-01-01
264557,d004,1997-08-22,9999-01-01
264583,d005,1997-10-22,9999-01-01
264583,d008,1997-04-30,1997-10-22
264625,d001,2002-01-09,9999-01-01
264625,d003,1997-07-16,2002-01-09
264679,d008,1997-07-27,9999-01-01
264695,d004,1997-04-08,1998-12-21
264695,d009,1998-12-21,1999-03-12
264712,d005,1997-10-03,2001-11-13
264712,d008,2001-11-13,9999-01-01
264737,d006,1999-11-19,9999-01-01
264792,d005,1998-11-10,9999-01-01
264815,d004,2000-01-11,9999-01-01
264824,d001,1997-01-11,1997-08-15
264824,d009,1997-08-15,1997-11-01
264847,d001,1999-11-02,9999-01-01
264872,d004,1998-11-17,9999-01-01
264883,d004,1999-10-28,9999-01-01
264891,d004,1997-01-31,1999-09-19
264891,d006,1999-09-19,9999-01-01
264910,d004,1999-08-25,2001-03-26
264926,d007,1998-03-27,9999-01-01
264942,d007,1998-06-11,9999-01-01
264960,d005,1997-09-29,2000-01-30
264975,d004,1996-08-03,9999-01-01
264977,d008,1997-10-12,9999-01-01
264990,d005,1998-01-03,9999-01-01
265004,d004,1999-10-27,2001-02-11
265004,d005,1999-09-27,1999-10-27
265057,d004,1999-08-25,9999-01-01
265069,d004,1998-08-28,9999-01-01
265070,d003,1997-03-30,9999-01-01
265074,d004,1998-09-22,9999-01-01
265077,d007,1997-02-05,9999-01-01
265111,d005,1999-07-09,9999-01-01
265119,d008,1997-01-25,9999-01-01
265125,d008,1999-12-24,2000-07-17
265149,d006,1998-04-25,9999-01-01
265151,d005,1999-11-13,2000-07-21
265151,d008,2000-07-21,9999-01-01
265162,d004,1997-10-29,1998-11-05
265162,d009,1998-11-05,9999-01-01
265229,d005,1997-02-05,9999-01-01
265239,d007,1998-12-13,1999-03-14
265315,d007,1997-12-31,1999-01-07
265324,d007,1997-12-20,9999-01-01
265329,d004,1997-07-30,9999-01-01
265347,d007,1999-04-24,9999-01-01
265372,d004,1999-05-15,9999-01-01
265372,d008,1998-07-03,1999-05-15
265374,d005,1996-12-24,1999-07-21
265403,d009,1996-09-05,9999-01-01
265425,d005,1998-09-21,9999-01-01
265425,d009,1998-01-22,1998-09-21
265431,d004,1999-09-13,9999-01-01
265438,d009,1998-09-06,9999-01-01
265449,d004,1999-04-19,9999-01-01
265475,d003,1999-09-30,2002-04-15
265493,d004,1999-12-26,9999-01-01
265495,d005,1996-11-03,9999-01-01
265534,d001,1999-06-24,1999-08-21
265534,d007,1999-05-17,1999-06-24
265603,d004,1999-06-14,9999-01-01
265619,d002,1997-06-29,1997-11-23
265636,d007,1998-08-09,9999-01-01
265641,d003,1999-04-14,9999-01-01
265670,d002,1997-06-17,9999-01-01
265701,d004,1998-03-06,9999-01-01
265713,d005,1997-09-19,9999-01-01
265756,d005,1998-11-28,2000-04-17
265758,d007,1998-12-05,9999-01-01
265795,d004,1997-02-03,9999-01-01
265808,d007,1998-03-19,9999-01-01
265810,d007,1998-02-22,9999-01-01
265832,d009,1999-07-26,9999-01-01
265842,d004,1997-12-14,9999-01-01
265848,d007,1997-01-27,9999-01-01
265856,d007,1996-11-01,9999-01-01
265877,d005,1997-04-08,9999-01-01
265912,d004,1997-09-14,1999-11-09
265912,d009,1999-11-09,2000-06-20
265920,d004,1997-09-14,2001-07-31
265939,d006,1997-04-22,9999-01-01
265949,d004,1998-12-29,9999-01-01
265949,d008,1998-10-21,1998-12-29
265952,d009,1999-09-27,9999-01-01
265987,d007,1997-05-01,9999-01-01
265996,d007,1998-04-02,9999-01-01
266014,d004,1996-10-17,1997-06-12
266023,d004,1996-07-14,9999-01-01
266036,d002,1997-03-25,9999-01-01
266050,d003,1999-11-03,9999-01-01
266062,d004,1997-07-29,9999-01-01
266065,d002,1999-12-22,9999-01-01
266077,d005,1998-09-14,9999-01-01
266098,d006,1997-04-21,9999-01-01
266118,d004,1996-08-14,1997-02-14
266118,d006,1997-02-14,9999-01-01
266120,d004,1997-05-08,1999-02-15
266152,d004,1999-06-11,9999-01-01
266157,d007,1999-01-29,9999-01-01
266167,d004,1997-05-03,2001-11-24
266172,d005,1996-09-22,9999-01-01
266196,d005,2000-07-08,2002-02-07
266196,d006,1998-03-20,2000-07-08
266256,d003,1996-12-02,9999-01-01
266259,d004,1997-01-31,9999-01-01
266278,d005,1997-09-10,9999-01-01
266285,d007,1999-01-05,9999-01-01
266293,d003,2000-01-27,2000-06-02
266304,d007,1999-05-19,9999-01-01
266365,d005,1999-03-13,9999-01-01
266368,d004,1998-03-24,9999-01-01
266370,d005,1997-07-31,9999-01-01
266387,d003,1999-04-20,9999-01-01
266394,d008,1996-09-12,1998-03-13
266423,d004,1997-12-01,2001-11-08
266424,d006,1997-06-26,9999-01-01
266433,d005,1999-04-26,9999-01-01
266435,d002,1999-02-14,9999-01-01
266451,d007,1999-04-25,2001-09-14
266451,d009,2001-09-14,9999-01-01
266459,d004,1998-07-14,2001-07-29
266491,d004,1999-02-14,9999-01-01
266495,d005,1998-04-23,9999-01-01
266527,d004,1997-12-27,9999-01-01
266538,d007,1997-07-31,9999-01-01
266551,d004,2001-04-09,9999-01-01
266551,d005,1999-05-22,2001-04-09
266556,d007,2000-01-13,2002-06-12
266569,d009,1999-12-10,9999-01-01
266576,d005,1998-07-13,9999-01-01
266586,d005,1997-11-14,9999-01-01
266630,d005,1998-01-24,9999-01-01
266663,d004,1997-01-03,1998-09-14
266663,d006,1998-09-14,9999-01-01
266678,d005,1999-06-18,2000-11-06
266685,d005,1997-07-19,9999-01-01
266694,d005,1997-08-31,1998-03-06
266694,d008,1998-03-06,2002-02-11
266710,d004,1999-11-29,9999-01-01
266712,d003,1996-09-17,9999-01-01
266742,d004,1997-11-09,9999-01-01
266743,d002,1996-10-19,2000-02-06
266743,d007,2000-02-06,2002-04-03
266761,d009,1997-03-09,9999-01-01
266822,d005,1998-02-26,9999-01-01
266842,d004,1999-11-03,9999-01-01
266851,d001,1997-09-21,9999-01-01
266863,d001,1996-08-15,9999-01-01
266911,d009,1996-12-08,2000-06-05
266927,d008,1996-11-09,9999-01-01
266937,d005,1999-09-02,2000-02-26
266937,d008,2000-02-26,9999-01-01
266943,d007,1998-09-08,2000-06-07
266985,d005,1997-04-01,9999-01-01
267005,d007,1999-07-14,2000-05-23
267005,d009,2000-05-23,9999-01-01
267009,d006,1999-05-13,9999-01-01
267014,d005,1999-06-22,9999-01-01
267065,d004,1997-03-26,9999-01-01
267075,d004,1999-05-19,9999-01-01
267081,d001,1996-09-11,9999-01-01
267091,d005,1997-09-24,9999-01-01
267108,d003,1998-10-01,9999-01-01
267111,d004,1996-07-29,2000-07-13
267111,d009,2000-07-13,2002-05-07
267113,d005,1997-03-04,9999-01-01
267140,d004,2002-05-20,9999-01-01
267140,d005,1999-06-02,2002-05-20
267153,d009,1998-05-03,9999-01-01
267177,d005,1996-12-09,9999-01-01
267182,d005,1998-11-10,9999-01-01
267207,d004,2001-01-12,9999-01-01
267207,d005,1999-02-28,2001-01-12
267286,d008,1998-01-21,9999-01-01
267313,d004,1997-08-17,9999-01-01
267316,d003,1998-08-02,9999-01-01
267352,d004,1997-04-13,9999-01-01
267364,d001,1999-06-28,9999-01-01
267382,d004,1997-10-07,1999-08-23
267394,d004,1999-10-15,9999-01-01
267421,d005,1999-08-21,2001-07-16
267432,d001,1999-07-18,2002-01-14
267436,d001,1998-12-14,9999-01-01
267437,d004,1999-05-03,2002-06-07
267437,d009,2002-06-07,9999-01-01
267458,d005,1999-08-11,9999-01-01
267461,d009,1998-03-08,9999-01-01
267478,d005,1997-07-07,9999-01-01
267487,d004,1998-08-09,9999-01-01
267514,d003,1998-08-25,9999-01-01
267539,d004,1997-02-03,9999-01-01
267557,d004,1999-02-13,9999-01-01
267563,d004,1997-03-20,1999-05-06
267623,d005,1996-07-02,9999-01-01
267628,d005,1997-08-13,9999-01-01
267652,d005,1999-04-23,9999-01-01
267668,d007,1997-06-15,9999-01-01
267712,d005,1997-12-07,1999-11-29
267728,d008,1997-05-21,9999-01-01
